211	593	12544
211	1281	12563
211	1742	12609
211	673	12679
211	415	12715
211	1546	12715
194	3	12557
194	9	12538
194	26	12555
194	27	12535
194	32	12554
194	42	12547
194	60	12536
194	62	12538
194	72	12552
194	80	12553
194	83	12555
194	88	12535
194	97	12547
194	98	12553
194	99	12543
194	118	12556
194	121	12552
194	125	12553
194	128	12558
194	131	12553
194	132	12535
194	149	12532
194	173	12546
194	181	12549
194	182	12533
194	183	12546
194	184	12537
194	195	12532
194	199	12532
194	206	12532
194	207	12532
194	242	12533
194	209	12533
194	296	12535
194	312	12535
194	368	12536
194	406	12537
194	409	12537
194	422	12537
194	342	12537
194	303	12538
194	499	12538
194	344	12538
194	223	12538
194	456	12538
194	583	12542
194	325	12542
194	619	12542
194	515	12542
194	482	12542
194	683	12542
194	483	12544
194	605	12545
194	836	12545
194	679	12545
194	823	12545
194	586	12545
194	555	12545
194	375	12545
194	355	12545
194	203	12545
194	755	12545
194	847	12545
194	687	12546
194	516	12546
194	449	12546
194	234	12546
194	598	12546
194	913	12546
194	400	12546
194	283	12546
194	884	12546
194	621	12546
194	389	12546
194	498	12547
194	463	12547
194	928	12547
194	334	12548
194	770	12548
194	277	12548
194	652	12548
194	448	12548
194	991	12550
194	1004	12550
194	794	12552
194	817	12552
194	289	12552
194	1083	12553
194	842	12553
194	241	12553
194	1084	12553
194	222	12553
194	1051	12553
194	599	12553
194	322	12553
194	254	12553
194	1063	12553
194	376	12553
194	404	12553
194	1039	12553
194	527	12553
194	573	12553
194	815	12553
194	644	12553
194	1056	12553
194	1085	12553
194	1086	12553
194	798	12553
194	753	12553
194	237	12553
194	575	12553
194	465	12553
194	453	12553
194	295	12553
194	949	12553
194	711	12553
194	596	12553
194	915	12553
194	673	12553
194	774	12553
194	509	12553
194	445	12553
194	768	12553
194	271	12554
194	357	12554
194	944	12554
194	986	12555
194	567	12555
194	590	12555
194	1097	12555
194	560	12555
194	1101	12555
194	1178	12558
194	706	12558
194	1185	12558
194	1248	12559
194	1127	12560
194	569	12560
194	1279	12561
194	353	12561
194	1270	12561
194	228	12562
194	1033	12563
194	642	12565
194	356	12565
194	1362	12565
194	1406	12565
194	479	12565
194	980	12565
194	503	12565
194	1284	12565
194	1379	12566
194	1142	12566
194	998	12570
194	245	12570
194	249	12582
194	430	12603
194	1215	12639
477	3	12557
477	9	12558
477	317	12556
477	526	12539
477	1271	12561
477	1329	12561
477	482	12566
302	3	12611
302	12	12539
302	19	12535
302	38	12541
302	42	12548
302	51	12541
302	74	12540
302	118	12565
302	119	12539
302	128	12565
302	138	12535
302	155	12557
302	189	12535
302	193	12535
302	214	12540
302	249	12541
302	254	12535
302	281	12535
302	296	12541
302	393	12538
302	372	12538
302	409	12538
302	497	12538
302	509	12539
302	557	12540
302	558	12540
302	449	12540
302	456	12541
302	605	12541
302	674	12542
302	652	12542
302	617	12543
302	739	12544
302	733	12545
302	823	12545
302	1000	12550
302	851	12550
302	687	12553
302	1033	12554
302	769	12556
302	654	12557
302	1004	12557
302	1174	12557
302	1185	12559
302	1187	12559
302	1238	12559
302	749	12559
302	1272	12561
302	1392	12563
302	704	12566
302	1362	12573
302	799	12576
302	403	12579
302	1698	12583
302	1543	12643
323	3	12561
323	34	12535
323	42	12558
323	48	12559
323	67	12546
323	68	12542
323	73	12556
323	75	12536
323	88	12536
323	97	12564
323	98	12538
323	102	12536
323	105	12556
323	124	12536
323	142	12557
323	161	12546
323	181	12542
323	191	12536
323	234	12558
323	250	12551
323	276	12538
323	281	12535
323	285	12556
323	289	12542
323	298	12559
323	308	12560
323	333	12535
323	340	12536
323	372	12536
323	400	12537
323	413	12537
323	337	12537
323	356	12537
323	367	12537
323	421	12537
323	395	12538
323	455	12538
323	458	12538
323	456	12542
323	636	12542
323	637	12542
323	642	12542
323	643	12542
323	646	12542
323	431	12542
323	640	12542
323	678	12543
323	638	12543
323	617	12543
323	719	12543
323	728	12543
323	753	12544
323	770	12546
323	834	12546
323	991	12550
323	645	12550
323	557	12550
323	1006	12550
323	1007	12550
323	996	12550
323	373	12550
323	1042	12551
323	999	12551
323	966	12551
323	1044	12551
323	810	12551
323	341	12551
323	632	12551
323	687	12552
323	1073	12553
323	1014	12555
323	758	12555
323	418	12555
323	1124	12555
323	1036	12555
323	865	12556
323	1164	12556
323	779	12557
323	339	12557
323	1113	12557
323	732	12558
323	346	12558
323	1235	12558
323	325	12558
323	1237	12558
323	350	12558
323	1047	12558
323	950	12558
323	342	12559
323	741	12559
323	1267	12559
323	1297	12561
323	1083	12562
323	1283	12562
323	1347	12562
323	725	12563
323	1339	12564
323	704	12564
323	482	12566
323	1449	12566
323	514	12571
323	560	12572
323	430	12603
1014	26	12550
1014	132	12550
1014	277	12557
1014	308	12552
1014	312	12551
1014	372	12563
1014	474	12560
1014	592	12550
1014	638	12554
1014	851	12550
1014	1020	12550
1014	1046	12551
1014	1194	12558
1014	1313	12572
1014	1487	12575
313	9	12546
313	34	12535
313	38	12539
313	63	12543
313	67	12539
313	75	12536
313	78	12535
313	83	12535
313	127	12540
313	228	12535
313	321	12538
313	398	12541
313	801	12545
313	733	12546
313	834	12553
313	377	12553
42	3	12552
42	27	12550
42	32	12558
42	41	12529
42	942	12547
42	339	12547
42	573	12547
42	445	12547
42	922	12547
42	72	12547
42	738	12547
42	632	12547
42	955	12547
42	291	12548
42	353	12548
42	767	12548
42	263	12548
42	600	12548
42	952	12548
42	132	12548
42	794	12548
42	961	12548
42	801	12548
42	176	12548
42	928	12548
42	543	12549
42	964	12549
42	817	12549
42	986	12549
42	852	12549
42	726	12550
42	163	12550
42	325	12550
42	204	12550
42	296	12552
42	144	12553
42	189	12553
42	1049	12553
42	1062	12553
42	1050	12553
42	294	12554
42	474	12555
42	1031	12555
42	483	12555
42	1091	12555
42	1129	12556
42	679	12556
42	640	12556
42	995	12556
42	1139	12556
42	1113	12556
42	790	12556
42	1191	12557
42	288	12557
42	1018	12558
42	1229	12558
42	1183	12558
42	488	12558
42	840	12558
42	654	12558
42	233	12559
42	1266	12559
42	1270	12559
42	620	12559
42	142	12559
42	105	12559
42	704	12560
42	1280	12560
42	502	12560
42	644	12560
42	242	12560
42	831	12560
42	1288	12560
42	394	12560
42	1190	12560
42	1224	12560
42	1302	12561
42	1307	12561
42	1308	12561
42	63	12561
42	1309	12561
42	415	12561
42	1117	12562
42	495	12562
42	1337	12562
42	1294	12562
42	1325	12562
42	1043	12562
42	1284	12562
42	479	12562
42	843	12562
42	548	12562
42	1340	12562
42	638	12562
42	475	12562
42	392	12562
42	815	12562
42	1097	12562
42	799	12562
42	1334	12562
42	1255	12562
42	1346	12562
42	626	12562
42	809	12562
42	257	12562
42	1355	12563
42	1356	12563
42	1357	12563
42	1358	12563
42	333	12563
42	752	12563
42	1178	12563
42	1381	12563
42	1262	12564
42	1226	12564
42	306	12564
42	1414	12564
42	1418	12564
42	1402	12564
42	538	12564
42	1005	12565
42	1428	12565
42	1142	12565
42	784	12565
42	716	12565
42	781	12566
42	950	12566
42	1477	12566
42	1354	12566
42	1482	12567
42	358	12567
42	669	12568
42	1505	12568
42	1506	12568
42	1415	12568
42	1509	12568
42	1512	12569
42	1507	12569
42	1215	12569
42	1526	12570
42	43	12570
42	919	12570
42	69	12570
42	1534	12570
42	1489	12570
42	1440	12570
42	1542	12571
42	754	12571
42	1558	12571
42	1559	12571
42	374	12571
42	1561	12572
42	1313	12572
42	1521	12572
42	1582	12573
42	1597	12574
42	1365	12574
42	1621	12574
42	1487	12580
42	1161	12581
42	1689	12581
42	1690	12581
42	1691	12581
42	1622	12583
42	1579	12598
42	443	12604
42	249	12605
42	344	12614
42	1744	12614
42	1329	12625
42	1731	12625
42	1724	12672
36	3	12540
36	6	12534
36	19	12546
36	32	12530
36	34	12535
36	37	12529
36	40	12529
36	50	12530
36	55	12530
36	58	12530
36	56	12530
36	60	12530
36	88	12530
36	89	12530
36	90	12530
36	84	12530
36	93	12530
36	105	12530
36	104	12530
36	110	12530
36	113	12530
36	109	12530
36	124	12531
36	127	12531
36	128	12531
36	112	12531
36	99	12531
36	133	12531
36	134	12531
36	81	12531
36	147	12531
36	156	12531
36	73	12531
36	129	12532
36	209	12532
36	222	12533
36	221	12533
36	214	12533
36	254	12534
36	285	12534
36	236	12534
36	291	12534
36	155	12535
36	299	12535
36	189	12535
36	75	12535
36	361	12536
36	296	12537
36	401	12537
36	428	12537
36	413	12537
36	119	12539
36	400	12541
36	598	12541
36	511	12541
36	601	12541
36	614	12541
36	547	12541
36	625	12542
36	259	12542
36	317	12543
36	281	12543
36	644	12545
36	828	12545
36	770	12546
36	250	12546
36	879	12546
36	597	12546
36	834	12547
36	940	12547
36	1033	12554
36	103	12556
36	1127	12556
36	525	12556
36	779	12559
36	1281	12560
36	1059	12562
36	1269	12565
36	985	12565
36	1425	12568
36	1539	12576
36	1713	12602
36	44	12629
36	642	12635
36	523	12658
36	1789	12661
36	1657	12683
1271	44	12561
1271	63	12563
1271	281	12561
1271	753	12563
1271	1329	12561
312	3	12614
312	32	12603
312	132	12599
312	1142	12566
312	1487	12570
312	644	12598
312	1728	12602
312	851	12608
312	1626	12647
44	3	12572
44	14	12530
44	19	12537
44	32	12531
44	34	12535
44	45	12529
44	46	12529
44	51	12530
44	59	12530
44	50	12530
44	75	12530
44	84	12530
44	102	12530
44	116	12530
44	117	12530
44	79	12530
44	92	12530
44	129	12531
44	90	12531
44	60	12531
44	88	12531
44	141	12531
44	74	12531
44	127	12531
44	105	12531
44	214	12532
44	226	12533
44	48	12534
44	290	12534
44	99	12535
44	299	12535
44	308	12535
44	174	12536
44	373	12536
44	372	12536
44	365	12536
44	242	12537
44	432	12537
44	296	12538
44	511	12538
44	456	12541
44	400	12545
44	770	12546
44	719	12547
44	189	12547
44	834	12547
44	249	12549
44	597	12555
44	232	12559
44	1189	12560
44	228	12562
44	514	12562
44	103	12572
44	1598	12573
44	1713	12597
44	525	12600
44	430	12603
44	1669	12626
44	95	12628
44	1406	12633
44	1800	12647
44	1542	12649
44	523	12658
44	1789	12670
44	1846	12680
44	1850	12681
44	1851	12681
44	1852	12681
44	1866	12697
3	4	12524
3	84	12530
3	155	12531
3	58	12531
3	185	12532
3	32	12532
3	132	12533
3	221	12534
3	51	12536
3	308	12536
3	88	12537
3	618	12541
3	68	12542
3	321	12542
3	385	12543
3	99	12544
3	814	12545
3	372	12549
3	72	12552
3	488	12552
3	377	12553
3	371	12555
3	498	12555
3	590	12555
3	317	12556
3	1192	12557
3	555	12558
3	1249	12559
3	1113	12559
3	487	12559
3	176	12561
3	482	12562
3	415	12564
3	1110	12565
3	257	12565
3	495	12565
3	687	12571
3	1577	12572
3	1578	12572
3	41	12572
3	781	12572
3	1440	12572
3	1609	12573
3	252	12574
3	60	12575
3	1510	12576
3	1565	12579
3	1285	12583
3	1711	12589
3	1501	12589
3	754	12589
3	105	12596
3	509	12596
3	790	12596
3	1154	12596
3	1373	12596
3	800	12596
3	504	12596
3	234	12596
3	1288	12596
3	824	12596
3	1183	12596
3	1208	12596
3	611	12596
3	778	12596
3	641	12596
3	199	12611
3	374	12611
3	242	12611
3	475	12611
3	652	12611
3	288	12611
3	1713	12611
3	172	12611
3	1190	12611
3	640	12611
3	26	12611
3	1103	12611
3	1167	12611
3	1371	12611
3	1662	12611
3	881	12611
3	840	12611
3	62	12611
3	1185	12611
3	846	12611
3	865	12611
3	697	12611
3	740	12611
3	1237	12611
3	1340	12611
3	408	12611
3	700	12611
3	249	12611
3	1117	12611
3	1620	12611
3	1344	12611
3	810	12611
3	1231	12611
3	782	12611
3	1315	12611
3	1751	12611
3	1281	12611
3	224	12611
3	569	12611
3	645	12611
3	752	12611
3	1270	12611
3	1127	12611
3	1352	12611
3	731	12611
3	1335	12611
3	681	12611
3	1415	12611
3	545	12611
3	1349	12611
3	823	12611
3	243	12611
3	794	12611
3	1189	12611
3	394	12611
3	711	12611
3	1412	12611
3	933	12611
3	173	12611
3	1317	12611
3	67	12617
3	144	12618
3	1728	12619
3	1738	12619
3	27	12619
3	970	12619
3	1343	12621
3	1585	12631
3	928	12633
3	1461	12633
3	1784	12635
3	1748	12635
3	1793	12643
3	1795	12645
3	1807	12653
3	180	12655
3	1649	12674
3	338	12708
3	83	12708
3	333	12708
3	9	12708
3	285	12708
3	281	12708
3	741	12708
3	615	12708
3	1196	12708
3	582	12708
3	1180	12708
3	346	12708
3	1042	12708
3	1187	12708
3	1262	12708
3	1419	12708
3	1463	12708
3	768	12708
3	610	12708
3	893	12708
3	283	12708
3	701	12708
3	1626	12714
1440	12	12578
1440	43	12566
1440	288	12565
1440	438	12577
1440	494	12634
1440	687	12583
1440	852	12573
1440	1018	12567
1440	1075	12571
1440	1105	12567
1440	1183	12565
1440	1419	12573
1440	1495	12567
1440	1509	12570
1440	1540	12571
1440	1517	12571
1440	1647	12583
1440	1748	12625
1440	1782	12633
856	7	12557
856	50	12643
856	122	12557
856	377	12557
856	555	12562
856	626	12545
856	1176	12557
856	1117	12562
856	1540	12583
856	1398	12633
1626	1487	12654
1626	1624	12583
1626	1783	12680
161	63	12532
161	162	12532
161	164	12532
161	221	12533
161	617	12543
161	713	12543
161	679	12555
161	1487	12574
161	1673	12580
161	1255	12621
281	32	12555
281	67	12549
281	144	12535
281	145	12537
281	252	12584
281	254	12534
281	263	12535
281	272	12543
281	308	12535
281	332	12535
281	337	12535
281	317	12536
281	352	12536
281	316	12536
281	307	12536
281	402	12537
281	314	12537
281	435	12537
281	809	12545
281	561	12550
281	377	12553
281	546	12554
281	1140	12556
281	1110	12557
281	1280	12560
281	781	12560
281	358	12561
281	1190	12563
281	1018	12565
281	482	12566
281	1343	12577
281	1624	12577
281	1648	12578
281	1312	12578
281	708	12580
281	1580	12580
281	1281	12582
1655	9	12619
1655	32	12592
1655	48	12592
1655	105	12626
1655	249	12578
1655	308	12618
1655	346	12620
1655	719	12618
1655	741	12578
1655	1397	12611
1655	1598	12578
1655	1641	12578
1655	1669	12612
1655	1756	12618
1675	32	12597
1675	67	12613
1675	105	12641
1675	201	12583
1675	582	12579
1675	847	12639
1675	1042	12672
1675	1075	12580
1675	1543	12643
1675	1601	12677
1675	1657	12683
1675	1783	12659
1675	1756	12670
652	9	12548
652	27	12548
652	35	12550
652	52	12621
652	69	12689
652	72	12542
652	73	12555
652	103	12555
652	105	12638
652	115	12550
652	149	12548
652	190	12550
652	199	12557
652	214	12555
652	215	12550
652	265	12550
652	266	12542
652	277	12542
652	278	12690
652	283	12555
652	322	12548
652	324	12550
652	372	12542
652	389	12548
652	394	12565
652	460	12550
652	495	12558
652	513	12549
652	525	12598
652	534	12544
652	571	12543
652	574	12542
652	585	12677
652	598	12544
652	615	12599
652	642	12544
652	654	12542
652	756	12543
652	707	12543
652	659	12544
652	831	12548
652	986	12549
652	928	12550
652	954	12550
652	761	12550
652	1015	12550
652	1016	12550
652	822	12555
652	753	12555
652	1071	12555
652	1246	12560
652	1317	12569
652	1713	12597
652	1629	12598
652	1130	12612
652	1728	12630
652	862	12631
652	1565	12646
652	1372	12675
652	1208	12675
652	1624	12678
652	1644	12689
132	9	12535
132	41	12532
132	67	12535
132	103	12532
132	105	12556
132	176	12532
132	189	12534
132	404	12537
132	149	12538
132	589	12541
132	449	12541
132	679	12542
132	263	12548
132	318	12549
132	333	12553
132	1039	12556
132	398	12563
132	1487	12568
132	1339	12570
132	846	12571
132	1491	12576
132	162	12599
132	1038	12674
132	423	12704
1312	9	12562
1312	12	12580
1312	32	12580
1312	103	12561
1312	105	12565
1312	127	12611
1312	234	12580
1312	249	12579
1312	308	12572
1312	431	12631
1312	456	12578
1312	870	12579
1312	1013	12572
1312	1091	12561
1312	1185	12578
1312	1285	12614
1312	1313	12561
1312	1434	12565
1312	1344	12566
1312	1656	12578
1312	1387	12578
1312	1667	12579
1312	1545	12579
1312	1543	12596
1312	1713	12601
1312	1756	12622
1312	1332	12673
32	8	12535
32	9	12531
32	12	12530
32	26	12532
32	33	12529
32	52	12530
32	59	12530
32	58	12530
32	67	12530
32	41	12530
32	68	12530
32	77	12530
32	96	12530
32	130	12531
32	143	12531
32	164	12532
32	155	12532
32	109	12532
32	174	12532
32	175	12532
32	177	12532
32	179	12532
32	185	12532
32	198	12532
32	220	12533
32	144	12533
32	237	12533
32	243	12533
32	88	12533
32	291	12534
32	184	12535
32	176	12535
32	63	12535
32	263	12536
32	378	12536
32	396	12537
32	400	12537
32	308	12537
32	429	12537
32	431	12537
32	430	12537
32	451	12538
32	453	12538
32	474	12538
32	154	12538
32	209	12538
32	520	12538
32	527	12539
32	393	12539
32	274	12541
32	598	12541
32	636	12542
32	626	12542
32	681	12542
32	711	12543
32	708	12543
32	713	12543
32	753	12544
32	780	12544
32	605	12545
32	825	12545
32	826	12545
32	859	12545
32	283	12546
32	632	12546
32	640	12546
32	770	12546
32	704	12546
32	551	12546
32	599	12546
32	60	12546
32	375	12547
32	926	12547
32	940	12547
32	957	12548
32	654	12548
32	991	12549
32	379	12549
32	938	12550
32	1002	12550
32	1005	12550
32	1034	12551
32	1039	12551
32	1068	12552
32	1042	12552
32	1093	12553
32	1099	12554
32	462	12554
32	1103	12554
32	638	12555
32	546	12555
32	683	12555
32	317	12555
32	644	12555
32	377	12556
32	1132	12556
32	105	12556
32	698	12556
32	1231	12558
32	1217	12558
32	1232	12558
32	1211	12558
32	1196	12558
32	494	12558
32	1234	12559
32	353	12559
32	799	12559
32	1255	12559
32	118	12559
32	1190	12559
32	349	12559
32	1127	12559
32	1260	12559
32	1227	12560
32	358	12561
32	1336	12562
32	1338	12562
32	1281	12563
32	1372	12563
32	1385	12563
32	1386	12563
32	1395	12564
32	1373	12564
32	1402	12564
32	1050	12564
32	1036	12564
32	840	12564
32	1183	12564
32	523	12564
32	128	12565
32	1184	12565
32	1463	12566
32	792	12566
32	482	12566
32	1497	12567
32	1519	12569
32	1505	12569
32	1518	12570
32	460	12570
32	773	12570
32	1015	12571
32	1543	12571
32	1546	12571
32	983	12572
32	1081	12572
32	1573	12572
32	1580	12572
32	1577	12572
32	1598	12573
32	547	12576
32	219	12576
32	1642	12577
32	1645	12577
32	518	12578
32	1657	12578
32	815	12579
32	1665	12579
32	1682	12580
32	1683	12580
32	1021	12581
32	1689	12581
32	1692	12582
32	1647	12583
32	1710	12588
32	311	12593
32	1053	12595
32	1731	12601
32	249	12602
32	1488	12602
32	697	12602
32	525	12603
32	443	12604
32	72	12609
32	1072	12611
32	1238	12626
32	1781	12633
32	1565	12633
32	1285	12636
32	1785	12636
32	1791	12641
32	818	12645
32	1789	12653
32	125	12653
32	1807	12653
32	1749	12654
32	1809	12654
32	1403	12660
32	1829	12662
32	673	12663
32	1831	12664
32	1838	12674
32	1856	12683
32	1857	12683
32	1167	12689
32	1878	12702
400	8	12612
400	11	12546
400	13	12546
400	15	12546
400	20	12546
400	39	12546
400	52	12538
400	59	12546
400	61	12538
400	63	12543
400	64	12546
400	70	12546
400	76	12546
400	81	12546
400	82	12538
400	85	12546
400	97	12546
400	108	12546
400	109	12546
400	114	12546
400	144	12538
400	149	12546
400	151	12546
400	152	12546
400	154	12546
400	157	12538
400	158	12546
400	165	12546
400	166	12546
400	168	12539
400	173	12546
400	188	12538
400	220	12546
400	224	12543
400	250	12545
400	251	12546
400	265	12546
400	284	12546
400	286	12539
400	294	12546
400	299	12546
400	304	12546
400	311	12546
400	314	12538
400	315	12546
400	324	12546
400	343	12538
400	358	12546
400	360	12546
400	365	12538
400	371	12546
400	376	12546
400	378	12539
400	382	12546
400	386	12546
400	389	12538
400	391	12546
400	392	12538
400	396	12537
400	429	12538
400	428	12538
400	441	12538
400	443	12538
400	444	12538
400	445	12538
400	446	12538
400	472	12538
400	454	12538
400	504	12538
400	502	12539
400	621	12543
400	437	12543
400	617	12543
400	683	12543
400	638	12543
400	513	12543
400	598	12543
400	474	12543
400	659	12543
400	713	12543
400	721	12543
400	605	12544
400	607	12544
400	758	12544
400	753	12544
400	784	12544
400	783	12544
400	776	12544
400	774	12544
400	551	12544
400	639	12545
400	626	12545
400	708	12545
400	712	12545
400	466	12545
400	596	12545
400	686	12545
400	886	12546
400	676	12546
400	835	12546
400	544	12546
400	887	12546
400	592	12546
400	439	12546
400	882	12546
400	564	12546
400	853	12546
400	452	12546
400	888	12546
400	831	12546
400	420	12546
400	866	12546
400	889	12546
400	868	12546
400	572	12546
400	538	12546
400	419	12546
400	517	12546
400	499	12546
400	802	12546
400	890	12546
400	459	12546
400	512	12546
400	891	12546
400	892	12546
400	799	12546
400	893	12546
400	894	12546
400	895	12546
400	816	12546
400	840	12546
400	464	12546
400	460	12546
400	600	12546
400	675	12546
400	896	12546
400	862	12546
400	527	12546
400	897	12546
400	673	12546
400	898	12546
400	852	12546
400	743	12546
400	899	12546
400	523	12546
400	701	12546
400	819	12546
400	519	12546
400	528	12546
400	711	12546
400	900	12546
400	901	12546
400	788	12546
400	735	12546
400	902	12546
400	798	12546
400	825	12546
400	841	12546
400	904	12546
400	411	12546
400	747	12546
400	905	12546
400	476	12546
400	570	12546
400	734	12546
400	587	12546
400	817	12546
400	844	12546
400	584	12546
400	601	12546
400	907	12546
400	682	12546
400	495	12546
400	832	12546
400	436	12546
400	566	12546
400	556	12546
400	707	12546
400	773	12546
400	541	12546
400	908	12546
400	449	12546
400	823	12546
400	909	12546
400	543	12546
400	910	12546
400	766	12546
400	451	12546
400	579	12546
400	613	12546
400	911	12546
400	698	12546
400	402	12546
400	463	12546
400	583	12546
400	864	12546
400	809	12546
400	700	12546
400	484	12546
400	599	12546
400	859	12547
400	447	12548
400	974	12548
400	973	12548
400	822	12565
400	1555	12571
400	1419	12571
400	1416	12571
400	1142	12571
400	475	12571
400	1681	12582
400	1255	12582
400	536	12583
400	1343	12583
400	1598	12583
400	1280	12601
400	1169	12612
400	710	12654
1127	69	12576
1127	105	12663
1127	142	12622
1127	144	12556
1127	152	12560
1127	219	12560
1127	265	12556
1127	296	12562
1127	298	12560
1127	318	12562
1127	319	12627
1127	322	12559
1127	372	12557
1127	405	12556
1127	415	12562
1127	449	12556
1127	454	12561
1127	456	12665
1127	474	12560
1127	536	12557
1127	547	12566
1127	639	12562
1127	641	12559
1127	654	12556
1127	673	12663
1127	697	12558
1127	713	12560
1127	725	12568
1127	802	12560
1127	818	12646
1127	840	12560
1127	971	12556
1127	997	12620
1127	1015	12570
1127	1034	12622
1127	1083	12563
1127	1137	12556
1127	1203	12558
1127	1269	12559
1127	1284	12560
1127	1291	12560
1127	1189	12562
1127	1383	12563
1127	1274	12564
1127	1169	12566
1127	1737	12606
1127	1251	12606
1127	1665	12620
1127	1350	12621
1127	1260	12622
1127	1771	12629
1127	1585	12639
1127	1603	12641
1127	1724	12641
1127	1794	12642
1127	1796	12647
1127	1749	12663
1127	1227	12668
1127	1573	12671
1127	1340	12674
84	6	12538
84	8	12530
84	69	12530
84	86	12530
84	94	12530
84	321	12539
84	437	12549
84	765	12550
84	391	12550
84	1000	12550
84	638	12550
84	639	12550
84	1103	12556
84	598	12560
84	1647	12582
84	451	12582
84	1211	12582
84	901	12582
84	523	12582
155	8	12535
155	34	12553
155	63	12532
155	69	12536
155	105	12556
155	335	12536
155	266	12542
155	308	12545
155	525	12556
155	1196	12558
155	1281	12563
155	1434	12565
155	233	12571
155	1489	12572
155	1598	12573
155	1580	12578
155	1624	12679
58	8	12532
58	9	12530
58	19	12530
58	29	12530
58	34	12530
58	38	12530
58	41	12530
58	48	12530
58	51	12530
58	71	12530
58	79	12530
58	83	12530
58	103	12530
58	87	12530
58	80	12530
58	119	12530
58	105	12531
58	142	12531
58	176	12532
58	199	12532
58	430	12537
58	811	12545
58	1036	12553
58	1340	12567
58	1326	12572
185	41	12532
185	63	12532
185	69	12533
185	97	12532
185	103	12533
185	109	12532
185	140	12532
185	144	12533
185	147	12532
185	176	12532
185	186	12532
185	308	12547
185	924	12547
221	6	12534
221	27	12534
221	103	12533
221	128	12535
221	176	12533
221	204	12533
221	220	12534
221	286	12534
221	368	12537
221	747	12543
221	679	12546
221	1282	12560
221	1339	12562
221	1561	12571
221	1323	12571
221	1792	12643
221	1796	12648
221	1783	12655
221	1896	12713
51	39	12540
51	70	12530
51	157	12532
51	215	12533
51	86	12534
51	204	12534
51	260	12534
51	267	12534
51	288	12534
51	294	12534
51	307	12535
51	277	12535
51	128	12535
51	212	12535
51	59	12535
51	314	12535
51	144	12535
51	324	12535
51	52	12535
51	331	12535
51	419	12537
51	429	12537
51	489	12538
51	149	12538
51	476	12538
51	466	12538
51	120	12538
51	447	12538
51	529	12539
51	528	12539
51	523	12539
51	530	12539
51	553	12539
51	561	12540
51	465	12540
51	502	12541
51	601	12541
51	588	12542
51	525	12542
51	658	12544
51	379	12545
51	913	12547
51	919	12547
51	638	12547
51	969	12559
51	1775	12632
51	1436	12662
51	1217	12665
308	9	12535
308	12	12545
308	41	12535
308	53	12535
308	60	12535
308	68	12539
308	69	12541
308	97	12540
308	105	12556
308	140	12538
308	163	12556
308	220	12537
308	237	12547
308	254	12535
308	263	12535
308	272	12549
308	273	12545
308	277	12536
308	278	12564
308	306	12558
308	314	12535
308	315	12535
308	333	12535
308	311	12535
308	332	12535
308	317	12535
308	337	12536
308	316	12536
308	373	12536
308	435	12537
308	398	12539
308	540	12539
308	538	12539
308	352	12540
308	454	12540
308	336	12540
308	549	12540
308	456	12541
308	583	12541
308	566	12541
308	371	12541
308	605	12541
308	617	12541
308	739	12543
308	759	12544
308	615	12544
308	769	12544
308	679	12545
308	794	12545
308	823	12545
